Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST00674,61,67534,216278,559,48,Yes
CUST00675,58,64316,144447,638,60,No
CUST00676,56,86589,189653,590,60,No
CUST00677,32,51026,171108,604,12,Yes
CUST00678,59,42536,152486,606,48,No
CUST00679,65,56118,217321,586,36,Yes
CUST00680,29,70800,255059,733,60,Yes
CUST00681,65,40075,123386,629,60,No
CUST00682,33,62136,180389,773,84,Yes
CUST00683,62,66127,158620,642,84,Yes
CUST00684,28,56565,143665,547,84,No
CUST00685,64,54537,81846,496,120,Yes
CUST00686,21,50969,51410,647,84,Yes
CUST00687,38,55012,82692,603,36,Yes
CUST00688,24,49510,155342,588,12,Yes
CUST00689,49,83972,259324,747,120,Yes
CUST00690,62,42712,138604,628,120,No
CUST00691,65,33952,63030,493,120,No
CUST00692,41,60849,188805,644,24,No
CUST00693,49,74092,219772,496,84,Yes
CUST00694,58,31563,101523,619,24,Yes
CUST00695,32,62043,240023,647,84,No
CUST00696,45,69091,98444,666,24,No
CUST00697,37,75160,284197,653,12,Yes
CUST00698,41,29545,79440,571,120,No
CUST00699,52,60646,45793,552,84,Yes
CUST00700,35,76035,247259,624,24,Yes
CUST00701,55,41290,148309,692,84,Yes
CUST00702,44,43075,114751,839,48,No
CUST00703,62,81723,168336,657,84,No
CUST00704,60,55199,198706,673,48,No
CUST00705,28,38087,56746,716,60,No
CUST00706,44,33626,74106,641,36,No
CUST00707,33,51809,43304,680,120,No
CUST00708,21,46349,125295,611,24,No
CUST00709,48,61260,208322,603,84,No
CUST00710,62,57836,167791,622,12,No
CUST00711,42,61823,69426,657,36,No
CUST00712,57,72221,139149,492,48,No
CUST00713,48,47754,43651,723,12,No
CUST00714,60,82476,54377,701,120,Yes
CUST00715,53,79870,124176,737,12,No
CUST00716,49,30414,18488,751,24,No
CUST00717,29,54345,188748,507,36,No
CUST00718,30,43822,169976,809,120,No
CUST00719,44,57600,205153,647,24,Yes
CUST00720,21,38830,93826,615,12,Yes
CUST00721,43,64312,223813,819,24,Yes
CUST00722,35,44802,40375,609,84,No
CUST00723,24,79851,317815,501,48,Yes
CUST00724,25,53302,44971,679,84,No
CUST00725,42,38259,50535,743,36,No
CUST00726,33,46860,124516,730,36,No
CUST00727,30,39294,63152,620,48,Yes
CUST00728,41,55306,170860,707,48,Yes
CUST00729,44,74440,265944,747,48,No
CUST00730,40,46388,128004,653,12,No
CUST00731,29,64234,197032,617,84,Yes
CUST00732,25,82289,223060,552,120,Yes
CUST00733,46,56498,35498,595,36,No
CUST00734,55,24377,43400,674,24,No
CUST00735,58,53430,113616,584,60,Yes
CUST00736,44,28466,98718,648,120,No
CUST00737,64,65910,135891,733,24,No
CUST00738,57,29578,90974,473,48,No
CUST00739,23,59052,42518,741,36,No
CUST00740,63,65542,115641,818,48,No
CUST00741,23,80216,69089,679,60,No
CUST00742,38,62154,149494,596,24,Yes
CUST00743,45,37636,128871,737,60,Yes
CUST00744,35,38295,135450,642,48,No
CUST00745,59,92184,188023,657,24,Yes
CUST00746,62,53024,55715,695,60,No
CUST00747,28,45129,74724,580,12,No
CUST00748,51,31146,86131,664,48,Yes
CUST00749,23,71739,69697,727,60,Yes
CUST00750,57,61554,229508,688,60,No
CUST00751,59,80170,286590,628,84,No
CUST00752,39,66893,175450,632,48,No
CUST00753,31,58542,58512,731,60,No
CUST00754,32,39610,43057,583,84,No
CUST00755,50,49414,90118,633,24,Yes
CUST00756,33,15960,46209,625,120,Yes
CUST00757,27,72070,187335,805,120,No
CUST00758,28,77017,281647,715,60,No
CUST00759,64,42059,75551,572,12,No
CUST00760,48,59166,193085,793,48,No
CUST00761,65,38175,53094,611,120,Yes
CUST00762,26,47357,91411,810,24,Yes
CUST00763,21,47047,24708,631,84,Yes
CUST00764,41,47818,95218,671,60,No
CUST00765,55,39769,58240,685,84,No
CUST00766,34,28065,61424,723,36,No
CUST00767,51,54634,93164,718,84,No
CUST00768,29,71189,221921,557,48,No
CUST00769,31,72331,235169,706,120,No
CUST00770,65,52648,98023,626,84,Yes
CUST00771,26,64032,166538,569,12,Yes
CUST00772,35,38019,115415,730,48,No
CUST00773,54,44478,31184,850,120,No
CUST00774,61,52360,182055,650,120,No
CUST00775,33,78810,181684,673,24,No
CUST00776,64,67971,34054,663,24,Yes
CUST00777,38,58114,109429,577,60,Yes
CUST00778,21,54443,44403,620,36,No
CUST00779,56,69333,268423,612,36,Yes
CUST00780,33,37424,19321,673,24,No
CUST00781,27,35138,59379,616,12,No
CUST00782,37,78475,197139,547,84,Yes
CUST00783,45,26540,83632,597,120,Yes
CUST00784,50,83517,182643,554,36,Yes
CUST00785,61,58055,171501,595,120,Yes
CUST00786,43,52497,179152,649,24,Yes
CUST00787,46,39597,30335,518,24,Yes
CUST00788,43,59612,67943,752,84,No
CUST00789,33,42987,132142,650,120,Yes
CUST00790,35,58990,157214,708,24,No
CUST00791,28,78691,222065,592,60,Yes
CUST00792,55,88730,159642,609,36,No
CUST00793,57,69198,273013,582,60,Yes
CUST00794,35,55010,128727,608,48,No
CUST00795,55,71280,250293,665,120,Yes
CUST00796,28,48615,141578,566,12,No
CUST00797,45,41052,108571,615,36,Yes
CUST00798,37,56641,149860,740,36,Yes
CUST00799,48,61863,111544,770,120,No
CUST00800,49,59070,148598,688,24,No
CUST00801,38,62639,219054,554,24,Yes
CUST00802,30,52517,103738,652,24,No
CUST00803,61,26421,85833,636,36,Yes
CUST00804,57,62852,67358,661,24,No
CUST00805,51,59296,184178,619,36,Yes
CUST00806,56,24312,41440,598,48,Yes
CUST00807,64,66669,167715,638,84,No
CUST00808,39,38486,84909,744,84,No
CUST00809,26,44150,119690,695,24,No
CUST00810,61,60793,164716,582,60,No
CUST00811,25,69518,111033,685,84,No
CUST00812,38,40757,147007,601,120,No
CUST00813,44,54711,113581,553,24,Yes
CUST00814,22,64305,88790,691,84,No
CUST00815,26,59440,49599,728,48,No
CUST00816,22,57876,230697,553,12,Yes
CUST00817,30,90976,169621,744,24,No
CUST00818,39,46232,108349,665,24,Yes
CUST00819,63,30124,106182,789,48,No
CUST00820,55,75826,73771,610,84,No
CUST00821,58,34211,93241,585,60,No
CUST00822,61,45087,77328,597,60,Yes
CUST00823,26,38956,54902,677,36,Yes
CUST00824,54,68951,117465,508,48,No
CUST00825,65,93499,202868,559,12,No
CUST00826,39,28653,69304,568,24,Yes
CUST00827,56,42402,127303,673,84,No
CUST00828,45,56344,151488,682,60,No
CUST00829,60,64678,96782,536,84,No
CUST00830,38,24874,28317,732,36,Yes
CUST00831,50,44403,118984,607,24,Yes
CUST00832,30,76200,87690,680,12,No
CUST00833,29,48707,64042,524,24,Yes
CUST00834,34,46508,153389,708,36,No
CUST00835,23,38250,146526,785,12,Yes
CUST00836,46,73281,85935,689,120,No
CUST00837,45,59334,189187,614,24,Yes
CUST00838,49,56036,67082,850,84,No
CUST00839,54,48802,90866,603,36,No
CUST00840,31,51362,194198,633,60,Yes
CUST00841,51,47277,170496,609,120,No
CUST00842,28,56692,31336,735,120,No
CUST00843,28,44343,172535,686,60,No
CUST00844,51,51057,163270,607,24,Yes
CUST00845,26,48591,189203,583,120,No
CUST00846,24,48595,115522,686,12,Yes
CUST00847,35,45630,125768,743,36,No
CUST00848,49,54606,99503,633,84,Yes
CUST00849,23,35773,54786,658,84,No
CUST00850,57,61451,188250,718,36,No
CUST00851,59,74664,55331,598,24,No
CUST00852,37,35868,115341,627,60,Yes
CUST00853,32,73559,130513,575,60,Yes
CUST00854,25,42795,79437,567,60,No
CUST00855,56,63321,122483,704,36,Yes
CUST00856,54,52083,196993,630,24,No
CUST00857,33,64183,39239,683,84,No
CUST00858,63,29875,76661,657,12,Yes
CUST00859,59,54414,202617,637,84,Yes
CUST00860,26,29824,52587,673,84,No
CUST00861,47,68996,48577,522,60,Yes
CUST00862,23,51638,39904,499,24,No
CUST00863,27,65496,121080,684,24,No
CUST00864,36,15463,37954,567,60,Yes
CUST00865,27,57410,164234,546,84,No
CUST00866,27,60668,115600,694,36,No
CUST00867,55,74473,129072,649,36,No
CUST00868,41,65418,177698,582,120,No
CUST00869,59,56317,102087,750,60,No
CUST00870,37,42407,163665,718,12,No
CUST00871,39,37082,147473,595,36,Yes
CUST00872,35,58432,187002,718,84,No
CUST00873,56,31651,79148,643,12,Yes
CUST00874,43,62858,227149,702,24,Yes
CUST00875,40,70239,260768,694,84,Yes
CUST00876,41,57954,196462,602,84,No
CUST00877,27,42429,129738,612,60,Yes
CUST00878,24,69323,248126,616,48,Yes
CUST00879,28,63823,177730,608,60,No
CUST00880,61,58030,90918,573,12,Yes
CUST00881,57,67546,85972,726,12,No
CUST00882,46,84598,212628,626,12,Yes
CUST00883,39,57308,96082,606,48,No
CUST00884,24,41590,78807,631,48,No
CUST00885,29,56557,67494,559,48,No
CUST00886,33,15000,35023,548,24,Yes
CUST00887,48,36806,29945,813,84,No
CUST00888,44,45832,118181,707,12,No
CUST00889,31,79837,316598,641,48,No
CUST00890,49,86924,104213,691,36,No
CUST00891,26,59587,227699,667,24,No
CUST00892,39,82590,73462,661,48,No
CUST00893,42,60698,73645,746,60,No
CUST00894,56,26040,25902,664,84,No
CUST00895,45,31965,20847,591,24,Yes
CUST00896,33,61087,41893,542,84,No
CUST00897,25,44043,153371,691,84,No
CUST00898,27,90924,252127,669,24,No
CUST00899,53,63157,101310,645,120,No
CUST00900,26,63251,133014,737,84,Yes
CUST00901,36,68558,151840,618,84,Yes
CUST00902,43,48234,75155,581,60,Yes
CUST00903,24,28988,104832,533,120,No
CUST00904,56,67219,114020,632,48,No
CUST00905,26,52249,150110,554,120,No
CUST00906,35,34617,68979,702,36,No
CUST00907,42,45915,127811,663,60,No
CUST00908,33,65057,193088,598,60,No
CUST00909,48,104082,104918,644,60,No
CUST00910,41,75226,227035,691,24,Yes
CUST00911,30,50601,181175,515,48,No
CUST00912,40,15720,57055,715,84,Yes
CUST00913,33,64011,202823,682,60,No
CUST00914,59,43097,56571,626,84,Yes
CUST00915,26,47238,106670,566,60,Yes
CUST00916,62,30278,67219,761,24,No
CUST00917,35,84987,46960,677,36,No
CUST00918,35,52427,165261,412,12,Yes
CUST00919,49,69021,112997,581,48,No
CUST00920,48,50651,155684,663,48,No
CUST00921,46,32335,83370,565,60,No
CUST00922,23,35435,120285,639,12,No
CUST00923,36,37061,113892,641,60,Yes
CUST00924,61,66359,135269,638,36,No
CUST00925,39,36692,97086,670,12,No
CUST00926,30,29732,24277,676,60,Yes
CUST00927,58,80690,78558,603,48,No
CUST00928,22,65392,195798,746,24,No
CUST00929,26,54986,202077,773,120,Yes
CUST00930,28,78674,213935,718,12,No
CUST00931,45,47913,126598,435,24,Yes
CUST00932,45,65603,109765,663,120,No
CUST00933,30,60277,192407,688,12,No
CUST00934,40,49300,74479,448,24,Yes
CUST00935,29,56468,179505,648,12,Yes
CUST00936,52,53139,190740,648,24,Yes
CUST00937,63,36720,28565,662,60,Yes
CUST00938,56,50548,170368,761,24,Yes
CUST00939,30,70690,71313,675,12,No
CUST00940,59,42864,28788,822,48,No
CUST00941,31,43368,126647,553,60,Yes
CUST00942,56,63738,161027,729,12,Yes
CUST00943,40,38027,128186,803,120,No
CUST00944,56,73641,68271,686,120,No
CUST00945,54,44416,54706,678,12,Yes
CUST00946,61,47416,143872,644,60,No
CUST00947,39,23678,33358,719,60,No
CUST00948,43,77285,172917,601,84,No
CUST00949,52,68303,89786,495,36,No
CUST00950,21,69828,229634,711,84,No
CUST00951,60,73610,122802,649,60,No
CUST00952,34,67034,99592,654,120,Yes
CUST00953,40,39087,20382,647,84,No
CUST00954,46,51011,30704,541,24,Yes
CUST00955,42,73155,158070,607,12,No
CUST00956,51,66202,233580,724,36,No
CUST00957,47,60494,140573,638,60,No
CUST00958,41,51709,130353,645,36,No
CUST00959,43,64363,221575,668,36,No
CUST00960,61,44406,116340,640,24,No
CUST00961,40,50661,30939,583,48,Yes
CUST00962,36,31580,49240,759,60,No
CUST00963,28,51503,62182,666,12,No
CUST00964,22,66840,69465,485,36,No
CUST00965,54,49066,156677,716,12,No
CUST00966,54,50732,154022,612,48,Yes
CUST00967,54,66600,43563,696,120,No
CUST00968,26,36131,31104,795,120,No
CUST00969,40,85041,232670,669,24,Yes
CUST00970,33,49946,160065,746,84,Yes
CUST00971,30,59873,230753,683,60,No
CUST00972,34,33080,47922,623,84,No
CUST00973,57,55225,146149,681,36,No
CUST00974,24,68893,197326,716,12,No
CUST00975,26,44881,116081,672,60,No
CUST00976,65,47207,75226,545,120,Yes
CUST00977,63,57650,215020,620,120,Yes
CUST00978,29,82044,241628,729,12,No
CUST00979,64,36095,77493,542,24,Yes
CUST00980,60,54135,61808,726,84,No
CUST00981,41,50728,109759,656,36,No
CUST00982,31,51645,129700,723,60,Yes
CUST00983,27,43041,140895,753,60,No
CUST00984,58,33547,81111,708,48,No
CUST00985,42,62186,124933,769,48,No
CUST00986,42,42301,119253,634,12,No
CUST00987,57,59599,154139,616,36,No
CUST00988,49,75120,55861,829,12,No
CUST00989,59,57349,127890,573,84,Yes
CUST00990,34,70376,257674,497,84,No
CUST00991,30,44499,67650,576,60,No
CUST00992,33,65142,100910,808,120,No
CUST00993,40,91863,276716,558,36,No
CUST00994,58,107713,206237,662,24,No
CUST00995,24,39534,27118,724,84,No
CUST00996,43,66312,40394,691,48,No
CUST00997,46,34951,67145,561,48,No
CUST00998,63,59559,145561,689,120,No
CUST00999,47,90209,256665,850,24,Yes
CUST01000,62,83635,184286,663,48,No
CUST01001,29,77242,151046,708,48,No
CUST01002,65,39979,45148,599,60,No
CUST01003,49,45357,90111,688,12,No
CUST01004,36,51640,193287,588,60,Yes
CUST01005,23,29418,26361,598,48,No
CUST01006,26,73304,289003,751,120,No
CUST01007,50,33212,87522,640,24,No
CUST01008,63,62035,168605,642,120,No
CUST01009,60,70615,227722,674,48,No
CUST01010,51,40559,70378,618,120,Yes
CUST01011,31,94747,295894,690,84,No
CUST01012,37,73880,80661,684,12,No
CUST01013,39,64109,96411,546,12,Yes
CUST01014,25,63643,61345,598,36,Yes
CUST01015,37,63720,70802,653,60,No
CUST01016,63,24126,34123,698,84,Yes
CUST01017,32,65936,112089,498,12,No
CUST01018,59,64531,144280,631,48,No
CUST01019,36,39583,42967,541,60,No
CUST01020,43,68292,230032,671,12,Yes
CUST01021,46,34756,132729,664,60,Yes
CUST01022,64,49378,49774,563,120,Yes
CUST01023,39,72629,208789,611,60,No
CUST01024,23,73141,127148,707,120,No
CUST01025,62,65233,93597,594,12,Yes
CUST01026,58,30968,96676,737,84,No
CUST01027,33,28125,111832,635,36,No
CUST01028,64,61743,119743,652,60,Yes
CUST01029,49,37771,52186,753,12,Yes
CUST01030,26,77645,281765,688,24,No
CUST01031,61,87663,70337,789,60,No
CUST01032,63,57262,189606,535,24,No
CUST01033,65,61036,171613,711,12,No
CUST01034,38,58353,165520,528,120,Yes
CUST01035,31,57784,41509,587,48,No
CUST01036,24,53295,59837,796,12,No
CUST01037,33,46318,102928,618,24,No
CUST01038,48,60100,222017,763,84,No
CUST01039,23,76013,104677,696,48,Yes
CUST01040,52,70280,264613,742,84,No
CUST01041,30,42954,107868,485,60,No
CUST01042,52,36862,112325,661,120,No
CUST01043,55,57681,167991,728,120,No
CUST01044,57,15000,25006,596,36,Yes
CUST01045,61,80974,144032,648,120,No
CUST01046,26,71496,108306,536,24,Yes
CUST01047,23,80917,125101,626,48,No
CUST01048,61,47209,169870,564,48,No
CUST01049,29,58978,235165,654,24,Yes
CUST01050,25,61858,139112,539,120,No
CUST01051,22,60949,198525,656,12,Yes
CUST01052,34,64377,135468,539,84,No
CUST01053,55,69049,258026,735,12,No
CUST01054,52,43456,161355,576,12,Yes
CUST01055,62,62549,42211,686,36,No
CUST01056,27,44402,114053,663,120,No
CUST01057,28,22752,28941,653,120,Yes
CUST01058,42,74261,213455,440,36,Yes
CUST01059,64,46310,158727,630,120,Yes
CUST01060,23,41431,38225,610,24,No
CUST01061,31,47433,96541,554,60,Yes
CUST01062,27,61494,111701,541,24,Yes
CUST01063,52,56895,212871,655,84,No
CUST01064,39,26752,85713,723,84,Yes
CUST01065,30,41019,79663,575,24,No
CUST01066,23,31468,83144,578,12,Yes
CUST01067,40,54006,71544,656,12,No
CUST01068,27,28684,113409,542,60,Yes
CUST01069,61,47190,55591,596,120,Yes
CUST01070,51,44381,165513,651,12,No
CUST01071,39,58441,155387,709,120,No
CUST01072,27,52535,58608,468,120,Yes
CUST01073,53,83501,252583,763,60,No
CUST01074,47,63562,104235,764,120,No
CUST01075,35,79035,280148,726,48,No
CUST01076,25,34625,125229,667,24,Yes
CUST01077,60,37890,37034,672,84,No
CUST01078,43,66957,63291,642,84,No
CUST01079,38,78004,164200,768,24,No
CUST01080,35,73512,239900,579,84,No
CUST01081,31,34862,45459,602,48,No
CUST01082,52,63147,136221,607,48,Yes
CUST01083,48,53825,88571,590,60,Yes
CUST01084,58,92598,337416,591,48,No
CUST01085,23,84228,190756,643,48,No
CUST01086,51,65189,54954,535,48,Yes
CUST01087,56,55535,106803,527,24,Yes
CUST01088,39,59579,33111,850,84,No
CUST01089,50,73728,43164,547,48,Yes
CUST01090,29,67912,221699,592,36,No
CUST01091,61,80289,148300,651,84,No
CUST01092,23,46315,136314,778,60,No
CUST01093,34,56735,203280,618,84,No
CUST01094,53,80398,290070,610,12,Yes
CUST01095,50,42419,47231,598,60,No
CUST01096,56,51921,204277,598,24,No
CUST01097,62,15000,37956,676,84,Yes
CUST01098,35,38525,87162,804,48,No
CUST01099,25,41225,92965,713,120,Yes
CUST01100,55,45331,69036,561,60,Yes
CUST01101,64,85832,325566,601,12,Yes
CUST01102,50,70288,79133,692,12,Yes
CUST01103,38,62765,64444,679,24,No
CUST01104,61,73495,212284,662,24,No
CUST01105,47,30700,46673,690,12,Yes
CUST01106,35,66089,110737,567,60,Yes
CUST01107,62,59763,169159,560,60,No
CUST01108,49,32509,118462,677,36,Yes
CUST01109,37,57524,86776,726,120,Yes
CUST01110,43,45349,120864,845,24,No
CUST01111,39,59614,177554,695,84,No
CUST01112,31,55396,89087,673,24,No
CUST01113,44,64259,39931,744,36,No
CUST01114,30,39350,42069,721,36,Yes
CUST01115,22,37519,37851,703,48,No
CUST01116,30,84471,330670,654,36,No
CUST01117,39,40307,153329,661,60,No
CUST01118,57,49531,83479,471,12,No
CUST01119,23,69582,109820,728,48,No
CUST01120,35,47523,32915,662,84,Yes
CUST01121,54,62342,91814,835,12,No
CUST01122,49,34977,136950,470,48,Yes
CUST01123,41,37823,26331,592,84,No
CUST01124,30,50964,94354,567,12,Yes
CUST01125,43,48022,118308,731,24,No
CUST01126,49,54007,110648,567,24,No
CUST01127,48,52505,179792,568,60,Yes
CUST01128,34,37362,87373,850,36,Yes
CUST01129,58,55298,106897,616,36,No
CUST01130,56,32339,119721,674,24,Yes
CUST01131,45,49869,168547,740,36,No
CUST01132,40,25481,32764,655,120,Yes
CUST01133,37,47017,128261,759,12,No
CUST01134,39,36828,107076,696,24,Yes
CUST01135,38,15000,38942,659,36,No
CUST01136,57,42204,122421,674,84,No
CUST01137,44,31517,109001,642,24,No
CUST01138,30,39337,38324,799,24,No
CUST01139,44,20274,35397,735,36,Yes
CUST01140,61,74911,238408,613,24,No
CUST01141,59,55372,196767,550,120,No
CUST01142,40,51256,90663,773,60,No
CUST01143,30,76681,138451,658,48,No
CUST01144,31,63344,80694,678,24,No
CUST01145,56,29302,68560,551,60,No
CUST01146,65,55351,116886,611,12,Yes
CUST01147,29,73234,116479,608,36,Yes
CUST01148,49,73688,233780,581,36,Yes
CUST01149,40,87507,111856,676,120,No
CUST01150,65,56366,53873,691,12,No
CUST01151,28,82442,259747,715,12,Yes
CUST01152,23,60774,42993,557,12,No
CUST01153,23,79434,249496,698,120,Yes
CUST01154,59,65711,75353,815,36,Yes
CUST01155,30,79324,303079,493,36,Yes
CUST01156,53,59770,135509,542,12,Yes
CUST01157,58,56836,170812,552,36,Yes
CUST01158,55,83927,313452,653,60,No
CUST01159,51,38953,79419,729,12,Yes
CUST01160,43,73779,169683,640,48,Yes
CUST01161,41,61207,59719,677,120,No
CUST01162,39,50147,82663,642,12,No
CUST01163,50,42428,166175,609,48,Yes
CUST01164,47,46070,53476,802,12,No
CUST01165,51,70980,38666,621,84,No
CUST01166,27,37588,107795,709,12,Yes
CUST01167,46,38208,118254,443,24,Yes
CUST01168,33,42209,167456,741,12,Yes
CUST01169,48,52743,158083,586,60,No
CUST01170,62,70826,200676,624,48,No
CUST01171,53,49445,43419,785,36,No
CUST01172,35,48302,40990,619,12,No
CUST01173,52,33981,62498,457,84,Yes
CUST01174,40,49163,37748,625,120,No
CUST01175,52,58207,163988,598,48,No
CUST01176,55,35206,84958,782,120,Yes
CUST01177,48,61614,127874,622,120,Yes
CUST01178,50,65945,185170,661,120,Yes
CUST01179,31,45339,136245,652,48,No
CUST01180,57,42999,124646,545,60,Yes
CUST01181,56,68046,127236,575,48,No
CUST01182,45,42542,166860,600,36,Yes
CUST01183,58,87913,151304,693,84,No
CUST01184,61,50581,86392,680,36,No
CUST01185,24,47814,132363,599,60,Yes
CUST01186,65,69070,116147,677,12,No
CUST01187,23,20164,50172,689,48,Yes
CUST01188,65,51252,82403,653,60,No
CUST01189,57,72032,210191,703,24,No
CUST01190,53,65059,70472,540,36,Yes
CUST01191,48,62633,244856,758,12,No
CUST01192,55,58162,89606,711,60,No
CUST01193,35,22873,68893,508,60,Yes
CUST01194,42,51596,121701,752,48,No
CUST01195,25,46151,152965,595,48,No
CUST01196,41,60635,162949,727,48,No
CUST01197,56,56473,167254,664,120,Yes
CUST01198,52,65624,203285,849,48,No
CUST01199,61,30673,97906,627,48,No
CUST01200,61,66204,140267,670,24,Yes
CUST01201,64,58381,113020,496,120,No
CUST01202,25,31800,45610,535,36,No
CUST01203,37,49895,66594,596,24,Yes
CUST01204,36,59522,130879,584,48,No
CUST01205,23,59268,35679,711,120,No
CUST01206,63,30422,19708,614,84,No
CUST01207,22,91045,145551,708,36,No
CUST01208,47,76409,275074,578,48,No
CUST01209,29,57051,128414,754,12,No
CUST01210,58,94620,130701,592,12,Yes
CUST01211,28,57266,195459,581,84,Yes
CUST01212,36,66601,58199,628,24,No
